"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 12 10:45:13 GMT 2022","Tue Apr 12 10:45:16 GMT 2022","2701","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue Apr 12 10:45:35 GMT 2022","Tue Apr 12 10:45:37 GMT 2022","2433","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Tue Apr 12 10:53:20 GMT 2022","Tue Apr 12 10:53:22 GMT 2022","2018","","Staking and Association tests","","Staking and Association tests","Remove stake now","Remove stake now",""
"passed","Tue Apr 12 10:45:23 GMT 2022","Tue Apr 12 10:45:25 GMT 2022","2327","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue Apr 12 10:37:25 GMT 2022","Tue Apr 12 10:37:30 GMT 2022","5691","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Tue Apr 12 10:45:20 GMT 2022","Tue Apr 12 10:45:23 GMT 2022","2969","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Apr 12 10:45:30 GMT 2022","Tue Apr 12 10:45:32 GMT 2022","2499","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue Apr 12 10:47:29 GMT 2022","Tue Apr 12 10:47:37 GMT 2022","7530","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"passed","Tue Apr 12 10:45:32 GMT 2022","Tue Apr 12 10:45:35 GMT 2022","2337","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Tue Apr 12 10:54:32 GMT 2022","Tue Apr 12 10:54:35 GMT 2022","3519","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Tue Apr 12 10:53:10 GMT 2022","Tue Apr 12 10:53:16 GMT 2022","5219","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"passed","Tue Apr 12 10:45:16 GMT 2022","Tue Apr 12 10:45:18 GMT 2022","1773","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Tue Apr 12 10:45:42 GMT 2022","Tue Apr 12 10:46:14 GMT 2022","31882","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Tue Apr 12 10:52:00 GMT 2022","Tue Apr 12 10:53:10 GMT 2022","70305","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Tue Apr 12 10:45:18 GMT 2022","Tue Apr 12 10:45:20 GMT 2022","2365","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Tue Apr 12 10:45:28 GMT 2022","Tue Apr 12 10:45:30 GMT 2022","2468","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
