"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 31 09:49:47 GMT 2022","Thu Mar 31 09:49:58 GMT 2022","10598","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Thu Mar 31 09:42:08 GMT 2022","Thu Mar 31 09:42:11 GMT 2022","3373","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Thu Mar 31 09:43:49 GMT 2022","Thu Mar 31 09:44:18 GMT 2022","28788","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Mar 31 09:44:35 GMT 2022","Thu Mar 31 09:44:38 GMT 2022","2845","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Thu Mar 31 09:44:23 GMT 2022","Thu Mar 31 09:44:25 GMT 2022","1467","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Thu Mar 31 09:48:53 GMT 2022","Thu Mar 31 09:49:13 GMT 2022","20674","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Thu Mar 31 09:44:18 GMT 2022","Thu Mar 31 09:44:21 GMT 2022","2774","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Thu Mar 31 09:44:31 GMT 2022","Thu Mar 31 09:44:33 GMT 2022","2230","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Thu Mar 31 09:50:09 GMT 2022","Thu Mar 31 09:50:27 GMT 2022","18544","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Thu Mar 31 09:49:58 GMT 2022","Thu Mar 31 09:50:09 GMT 2022","11061","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Thu Mar 31 09:44:38 GMT 2022","Thu Mar 31 09:44:41 GMT 2022","3129","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
