"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 05 19:28:17 GMT 2022","Tue Apr 05 19:28:19 GMT 2022","2793","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Tue Apr 05 19:33:16 GMT 2022","Tue Apr 05 19:33:35 GMT 2022","18719","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Tue Apr 05 19:28:19 GMT 2022","Tue Apr 05 19:28:22 GMT 2022","2957","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Tue Apr 05 19:28:00 GMT 2022","Tue Apr 05 19:28:04 GMT 2022","4069","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Apr 05 19:27:55 GMT 2022","Tue Apr 05 19:27:57 GMT 2022","2600","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Tue Apr 05 19:42:04 GMT 2022","Tue Apr 05 19:42:07 GMT 2022","2574","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Tue Apr 05 19:43:38 GMT 2022","Tue Apr 05 19:43:46 GMT 2022","7285","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Tue Apr 05 19:41:57 GMT 2022","Tue Apr 05 19:42:02 GMT 2022","4391","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Tue Apr 05 19:28:28 GMT 2022","Tue Apr 05 19:29:00 GMT 2022","32210","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Tue Apr 05 19:28:10 GMT 2022","Tue Apr 05 19:28:13 GMT 2022","3884","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"failed","Tue Apr 05 19:26:50 GMT 2022","Tue Apr 05 19:27:23 GMT 2022","32509","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Tue Apr 05 19:28:07 GMT 2022","Tue Apr 05 19:28:10 GMT 2022","2673","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue Apr 05 19:28:25 GMT 2022","Tue Apr 05 19:28:28 GMT 2022","2492","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Tue Apr 05 19:43:32 GMT 2022","Tue Apr 05 19:43:38 GMT 2022","6486","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Tue Apr 05 19:25:19 GMT 2022","Tue Apr 05 19:25:34 GMT 2022","15534","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Tue Apr 05 19:42:02 GMT 2022","Tue Apr 05 19:42:04 GMT 2022","2428","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Tue Apr 05 19:38:27 GMT 2022","Tue Apr 05 19:38:49 GMT 2022","21468","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"broken","Tue Apr 05 19:43:46 GMT 2022","Tue Apr 05 19:43:52 GMT 2022","6030","","Staking and Association tests","","Staking and Association tests","Remove stake now","Remove stake now",""
"failed","Tue Apr 05 19:33:35 GMT 2022","Tue Apr 05 19:33:41 GMT 2022","6640","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
