"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Fri Apr 08 12:15:42 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1649420142519","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Fri Apr 08 12:12:27 GMT 2022","Fri Apr 08 12:12:30 GMT 2022","2543","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Fri Apr 08 12:16:47 GMT 2022","Fri Apr 08 12:17:18 GMT 2022","31787","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Fri Apr 08 12:12:06 GMT 2022","Fri Apr 08 12:12:09 GMT 2022","3069","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Fri Apr 08 12:12:18 GMT 2022","Fri Apr 08 12:12:22 GMT 2022","3178","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Fri Apr 08 12:15:29 GMT 2022","Fri Apr 08 12:15:42 GMT 2022","12873","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"broken","Fri Apr 08 12:17:50 GMT 2022","Fri Apr 08 12:18:21 GMT 2022","31279","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Fri Apr 08 12:09:52 GMT 2022","Fri Apr 08 12:10:08 GMT 2022","15748","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"unknown","Fri Apr 08 12:14:35 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1649420075679","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"passed","Fri Apr 08 12:12:01 GMT 2022","Fri Apr 08 12:12:04 GMT 2022","3202","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Fri Apr 08 12:09:48 GMT 2022","Fri Apr 08 12:09:52 GMT 2022","3976","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Fri Apr 08 12:12:22 GMT 2022","Fri Apr 08 12:12:24 GMT 2022","2754","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
