"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 26 07:56:25 GMT 2022","Tue Apr 26 07:56:25 GMT 2022","40","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"broken","Tue Apr 26 07:58:28 GMT 2022","Tue Apr 26 07:58:29 GMT 2022","50","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"broken","Tue Apr 26 07:57:16 GMT 2022","Tue Apr 26 07:57:16 GMT 2022","9","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Tue Apr 26 07:53:56 GMT 2022","Tue Apr 26 07:54:02 GMT 2022","5207","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Tue Apr 26 07:58:29 GMT 2022","Tue Apr 26 07:58:29 GMT 2022","15","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Tue Apr 26 07:53:56 GMT 2022","Tue Apr 26 07:53:56 GMT 2022","6","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"broken","Tue Apr 26 07:57:16 GMT 2022","Tue Apr 26 07:57:16 GMT 2022","12","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"broken","Tue Apr 26 07:53:52 GMT 2022","Tue Apr 26 07:53:56 GMT 2022","4636","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"failed","Tue Apr 26 07:54:02 GMT 2022","Tue Apr 26 07:54:02 GMT 2022","10","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Tue Apr 26 07:53:56 GMT 2022","Tue Apr 26 07:53:56 GMT 2022","72","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"failed","Tue Apr 26 07:54:02 GMT 2022","Tue Apr 26 07:54:02 GMT 2022","7","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"failed","Tue Apr 26 07:54:02 GMT 2022","Tue Apr 26 07:54:02 GMT 2022","8","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"failed","Tue Apr 26 07:54:02 GMT 2022","Tue Apr 26 07:54:02 GMT 2022","10","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue Apr 26 07:53:56 GMT 2022","Tue Apr 26 07:53:56 GMT 2022","7","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Tue Apr 26 07:54:02 GMT 2022","Tue Apr 26 07:54:02 GMT 2022","17","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"broken","Tue Apr 26 07:57:16 GMT 2022","Tue Apr 26 07:57:16 GMT 2022","11","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"broken","Tue Apr 26 07:53:02 GMT 2022","Tue Apr 26 07:53:06 GMT 2022","3880","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Tue Apr 26 07:57:16 GMT 2022","Tue Apr 26 07:57:16 GMT 2022","13","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"failed","Tue Apr 26 07:54:02 GMT 2022","Tue Apr 26 07:54:02 GMT 2022","11","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
