"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 04 08:28:20 GMT 2022","Mon Apr 04 08:28:35 GMT 2022","14934","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Mon Apr 04 08:30:54 GMT 2022","Mon Apr 04 08:31:04 GMT 2022","10593","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"broken","Mon Apr 04 08:21:27 GMT 2022","Mon Apr 04 08:21:32 GMT 2022","4768","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Mon Apr 04 08:31:04 GMT 2022","Mon Apr 04 08:31:10 GMT 2022","6333","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"broken","Mon Apr 04 08:21:49 GMT 2022","Mon Apr 04 08:21:56 GMT 2022","6239","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Mon Apr 04 08:31:18 GMT 2022","Mon Apr 04 08:31:25 GMT 2022","6789","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"broken","Mon Apr 04 08:21:37 GMT 2022","Mon Apr 04 08:21:44 GMT 2022","7231","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Mon Apr 04 08:21:18 GMT 2022","Mon Apr 04 08:21:27 GMT 2022","9029","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Mon Apr 04 08:30:43 GMT 2022","Mon Apr 04 08:30:48 GMT 2022","5078","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Mon Apr 04 08:30:26 GMT 2022","Mon Apr 04 08:30:32 GMT 2022","5406","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Mon Apr 04 08:19:40 GMT 2022","Mon Apr 04 08:20:48 GMT 2022","67996","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
