"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 11 10:21:29 GMT 2022","Mon Apr 11 10:21:32 GMT 2022","3316","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Mon Apr 11 10:27:57 GMT 2022","Mon Apr 11 10:28:32 GMT 2022","35366","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"broken","Mon Apr 11 10:26:38 GMT 2022","Mon Apr 11 10:27:18 GMT 2022","40285","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Mon Apr 11 10:21:38 GMT 2022","Mon Apr 11 10:21:41 GMT 2022","3031","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Mon Apr 11 10:21:35 GMT 2022","Mon Apr 11 10:21:38 GMT 2022","2849","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"failed","Mon Apr 11 10:23:22 GMT 2022","Mon Apr 11 10:24:08 GMT 2022","46245","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"broken","Mon Apr 11 10:24:08 GMT 2022","Mon Apr 11 10:24:42 GMT 2022","33662","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"broken","Mon Apr 11 10:21:55 GMT 2022","Mon Apr 11 10:22:27 GMT 2022","32242","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Mon Apr 11 10:25:56 GMT 2022","Mon Apr 11 10:26:38 GMT 2022","41696","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"broken","Mon Apr 11 10:29:11 GMT 2022","Mon Apr 11 10:29:43 GMT 2022","31638","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"broken","Mon Apr 11 10:32:51 GMT 2022","Mon Apr 11 10:33:04 GMT 2022","12336","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Mon Apr 11 10:21:32 GMT 2022","Mon Apr 11 10:21:35 GMT 2022","2837","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"failed","Mon Apr 11 10:20:50 GMT 2022","Mon Apr 11 10:21:22 GMT 2022","31764","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
