"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 05 19:36:29 GMT 2022","Tue Apr 05 19:36:40 GMT 2022","10298","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Tue Apr 05 19:35:51 GMT 2022","Tue Apr 05 19:35:56 GMT 2022","5007","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue Apr 05 20:15:40 GMT 2022","Tue Apr 05 20:15:47 GMT 2022","6576","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Tue Apr 05 19:35:59 GMT 2022","Tue Apr 05 19:36:03 GMT 2022","4842","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Tue Apr 05 20:04:48 GMT 2022","Tue Apr 05 20:05:09 GMT 2022","21042","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"failed","Tue Apr 05 19:34:59 GMT 2022","Tue Apr 05 19:35:33 GMT 2022","33793","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Tue Apr 05 20:17:54 GMT 2022","Tue Apr 05 20:17:59 GMT 2022","4856","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"broken","Tue Apr 05 20:15:52 GMT 2022","Tue Apr 05 20:16:28 GMT 2022","35949","","Staking and Association tests","","Staking and Association tests","Remove stake at next epoch","Remove stake at next epoch",""
"broken","Tue Apr 05 19:54:02 GMT 2022","Tue Apr 05 20:04:43 GMT 2022","641545","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Tue Apr 05 19:36:03 GMT 2022","Tue Apr 05 19:36:08 GMT 2022","4940","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue Apr 05 19:52:24 GMT 2022","Tue Apr 05 19:54:02 GMT 2022","97348","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Tue Apr 05 19:51:59 GMT 2022","Tue Apr 05 19:52:24 GMT 2022","25516","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Tue Apr 05 19:32:04 GMT 2022","Tue Apr 05 19:32:21 GMT 2022","17245","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Tue Apr 05 19:35:41 GMT 2022","Tue Apr 05 19:35:46 GMT 2022","4723","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Tue Apr 05 20:04:43 GMT 2022","Tue Apr 05 20:04:48 GMT 2022","4694","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Tue Apr 05 20:05:17 GMT 2022","Tue Apr 05 20:15:29 GMT 2022","611610","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Tue Apr 05 19:35:46 GMT 2022","Tue Apr 05 19:35:51 GMT 2022","4637","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Apr 05 19:36:08 GMT 2022","Tue Apr 05 19:36:16 GMT 2022","7380","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Tue Apr 05 19:36:22 GMT 2022","Tue Apr 05 19:36:29 GMT 2022","7137","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"failed","Tue Apr 05 20:15:29 GMT 2022","Tue Apr 05 20:15:35 GMT 2022","5757","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"passed","Tue Apr 05 19:35:39 GMT 2022","Tue Apr 05 19:35:41 GMT 2022","2820","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
